date,FXAUDCAD,FXCHFCAD,FXCNYCAD,FXEURCAD,FXGBPCAD,FXJPYCAD,FXMXNCAD,FXNZDCAD,FXSEKCAD,FXUSDCAD
2017-09-05,0.9899,1.2932,0.1891,1.4733,1.6094,0.01136,0.06927,0.8955,0.1553,1.2371
2017-09-06,0.9801,1.2829,0.188,1.4628,1.6008,0.01125,0.06885,0.8838,0.154,1.2264
2017-09-07,0.9758,1.276,0.1872,1.4585,1.5899,0.01119,0.06866,0.8773,0.153,1.2148
2017-09-08,0.9791,1.2821,0.1873,1.4601,1.6014,0.01126,0.06852,0.8826,0.1529,1.2132
2017-09-09,0.9791,1.2821,0.1873,1.4601,1.6014,0.01126,0.06852,0.8826,0.1529,1.2132
2017-09-10,0.9791,1.2821,0.1873,1.4601,1.6014,0.01126,0.06852,0.8826,0.1529,1.2132
2017-09-11,0.9743,1.2725,0.1858,1.4521,1.5988,0.01112,0.06869,0.8801,0.1516,1.2128
2017-09-12,0.976,1.2665,0.186,1.4538,1.614,0.01105,0.06845,0.8864,0.1525,1.2159
2017-09-13,0.9743,1.265,0.1863,1.4517,1.6119,0.01103,0.06858,0.8832,0.1519,1.2187
2017-09-14,0.9733,1.2633,0.186,1.4506,1.632,0.01103,0.06879,0.8792,0.1522,1.2198
2017-09-15,0.9754,1.2695,0.186,1.4564,1.6541,0.01098,0.06892,0.8877,0.153,1.2182
2017-09-16,0.9754,1.2695,0.186,1.4564,1.6541,0.01098,0.06892,0.8877,0.153,1.2182
2017-09-17,0.9754,1.2695,0.186,1.4564,1.6541,0.01098,0.06892,0.8877,0.153,1.2182
2017-09-18,0.9754,1.2734,0.1862,1.4621,1.654,0.01098,0.06899,0.8893,0.1537,1.2238
2017-09-19,0.9829,1.2749,0.1865,1.4712,1.6588,0.01101,0.06911,0.8978,0.1543,1.2277
2017-09-20,0.9888,1.274,0.1867,1.4697,1.6623,0.011,0.06924,0.9052,0.1542,1.2273
2017-09-21,0.9787,1.27,0.1872,1.4718,1.6715,0.01098,0.06908,0.9022,0.1546,1.2339
2017-09-22,0.9816,1.2705,0.1869,1.4729,1.667,0.01099,0.06938,0.9027,0.1545,1.2317
2017-09-23,0.9816,1.2705,0.1869,1.4729,1.667,0.01099,0.06938,0.9027,0.1545,1.2317
2017-09-24,0.9816,1.2705,0.1869,1.4729,1.667,0.01099,0.06938,0.9027,0.1545,1.2317
2017-09-25,0.9806,1.273,0.1864,1.4634,1.664,0.01103,0.06906,0.8973,0.1535,1.2341
2017-09-26,0.9754,1.2745,0.1864,1.458,1.662,0.01103,0.06881,0.8903,0.1523,1.237
2017-09-27,0.9755,1.2748,0.1869,1.4577,1.6631,0.011,0.06844,0.8955,0.1522,1.2412
2017-09-28,0.976,1.2817,0.1868,1.4672,1.6728,0.01106,0.06843,0.8987,0.1531,1.245
2017-09-29,0.9783,1.2878,0.1876,1.4742,1.6716,0.01109,0.06868,0.9016,0.153,1.248
2017-09-30,0.9783,1.2878,0.1876,1.4742,1.6716,0.01109,0.06868,0.9016,0.153,1.248
2017-10-01,0.9783,1.2878,0.1876,1.4742,1.6716,0.01109,0.06868,0.9016,0.153,1.248
2017-10-02,0.9788,1.2852,0.1879,1.4687,1.6601,0.0111,0.06854,0.9005,0.1531,1.2505
2017-10-03,0.978,1.2834,0.1879,1.4691,1.6557,0.01107,0.06856,0.895,0.1537,1.25
2017-10-04,0.9802,1.2807,0.1876,1.4678,1.6553,0.01107,0.06845,0.8942,0.154,1.2479
2017-10-05,0.9789,1.2825,0.1886,1.4699,1.6476,0.01113,0.06842,0.8941,0.1543,1.2548
2017-10-06,0.9742,1.2813,0.1886,1.4707,1.6383,0.01112,0.06766,0.889,0.1543,1.2549
2017-10-07,0.9742,1.2813,0.1886,1.4707,1.6383,0.01112,0.06766,0.889,0.1543,1.2549
2017-10-08,0.9742,1.2813,0.1886,1.4707,1.6383,0.01112,0.06766,0.889,0.1543,1.2549
2017-10-09,0.9742,1.2813,0.1886,1.4707,1.6383,0.01112,0.06766,0.889,0.1543,1.2549
2017-10-10,0.9732,1.2817,0.1902,1.4754,1.6504,0.01114,0.06699,0.8841,0.1548,1.2501
2017-10-11,0.9728,1.2842,0.1896,1.4806,1.6506,0.01113,0.06673,0.8846,0.1552,1.2498
2017-10-12,0.9756,1.2788,0.1893,1.477,1.6471,0.01111,0.06647,0.8886,0.1538,1.2472
2017-10-13,0.9842,1.2819,0.1898,1.478,1.6606,0.01116,0.06599,0.897,0.154,1.2487
2017-10-14,0.9842,1.2819,0.1898,1.478,1.6606,0.01116,0.06599,0.897,0.154,1.2487
2017-10-15,0.9842,1.2819,0.1898,1.478,1.6606,0.01116,0.06599,0.897,0.154,1.2487
2017-10-16,0.9848,1.2849,0.1901,1.4788,1.6627,0.0112,0.06572,0.8996,0.1545,1.2529
2017-10-17,0.9835,1.2813,0.1895,1.4752,1.6538,0.01117,0.0661,0.8992,0.1538,1.2548
2017-10-18,0.9787,1.272,0.1884,1.4708,1.6459,0.01106,0.06622,0.8914,0.1532,1.2486
2017-10-19,0.9821,1.2793,0.1886,1.4771,1.6435,0.01109,0.06625,0.8761,0.1533,1.2478
2017-10-20,0.9857,1.2811,0.1903,1.4852,1.6615,0.01111,0.06635,0.8782,0.1543,1.2601
2017-10-21,0.9857,1.2811,0.1903,1.4852,1.6615,0.01111,0.06635,0.8782,0.1543,1.2601
2017-10-22,0.9857,1.2811,0.1903,1.4852,1.6615,0.01111,0.06635,0.8782,0.1543,1.2601
2017-10-23,0.987,1.2821,0.1904,1.485,1.6683,0.01112,0.06639,0.8809,0.1541,1.2644
2017-10-24,0.9853,1.2804,0.1909,1.4901,1.664,0.01112,0.06606,0.874,0.1543,1.2666
2017-10-25,0.9836,1.2903,0.1923,1.5073,1.6924,0.01122,0.06693,0.8779,0.1553,1.2771
2017-10-26,0.9857,1.2885,0.1932,1.5009,1.6908,0.01127,0.06717,0.8788,0.1542,1.2831
2017-10-27,0.9856,1.2876,0.1935,1.4925,1.6878,0.0113,0.06714,0.8832,0.1537,1.2874
2017-10-28,0.9856,1.2876,0.1935,1.4925,1.6878,0.0113,0.06714,0.8832,0.1537,1.2874
2017-10-29,0.9856,1.2876,0.1935,1.4925,1.6878,0.0113,0.06714,0.8832,0.1537,1.2874
2017-10-30,0.9849,1.2877,0.1931,1.4926,1.6938,0.01133,0.06689,0.8811,0.1536,1.2837
2017-10-31,0.9868,1.2921,0.1943,1.5014,1.7095,0.01135,0.0673,0.8819,0.154,1.2893
2017-11-01,0.9889,1.2865,0.1951,1.4978,1.71,0.0113,0.06734,0.8882,0.1535,1.2885
2017-11-02,0.9893,1.2834,0.194,1.495,1.6777,0.01125,0.06747,0.8868,0.1529,1.2822
2017-11-03,0.977,1.2757,0.1924,1.4833,1.6693,0.01118,0.06671,0.8825,0.1514,1.2764
2017-11-04,0.977,1.2757,0.1924,1.4833,1.6693,0.01118,0.06671,0.8825,0.1514,1.2764
2017-11-05,0.977,1.2757,0.1924,1.4833,1.6693,0.01118,0.06671,0.8825,0.1514,1.2764
2017-11-06,0.9779,1.2757,0.1921,1.4784,1.6745,0.01119,0.06684,0.8812,0.1516,1.2746
2017-11-07,0.977,1.2791,0.1926,1.4802,1.6806,0.01121,0.06681,0.8825,0.152,1.2785
2017-11-08,0.9772,1.2729,0.1921,1.4757,1.6681,0.0112,0.06671,0.8818,0.1518,1.2729
2017-11-09,0.9736,1.2749,0.1911,1.4768,1.6666,0.0112,0.06648,0.8824,0.1515,1.2692
2017-11-10,0.9719,1.2741,0.191,1.4789,1.6745,0.01118,0.06649,0.8797,0.1517,1.2683
2017-11-11,0.9719,1.2741,0.191,1.4789,1.6745,0.01118,0.06649,0.8797,0.1517,1.2683
2017-11-12,0.9719,1.2741,0.191,1.4789,1.6745,0.01118,0.06649,0.8797,0.1517,1.2683
2017-11-13,0.9719,1.2741,0.191,1.4789,1.6745,0.01118,0.06649,0.8797,0.1517,1.2683
2017-11-14,0.9718,1.2855,0.1919,1.499,1.673,0.01122,0.06657,0.876,0.1514,1.2733
2017-11-15,0.9691,1.2927,0.1929,1.5082,1.682,0.01131,0.06639,0.879,0.1516,1.2773
2017-11-16,0.9677,1.2837,0.1922,1.5002,1.6813,0.01128,0.06671,0.8737,0.1516,1.2745
2017-11-17,0.9661,1.2917,0.1929,1.5077,1.6882,0.01139,0.06739,0.87,0.1515,1.2783
2017-11-18,0.9661,1.2917,0.1929,1.5077,1.6882,0.01139,0.06739,0.87,0.1515,1.2783
2017-11-19,0.9661,1.2917,0.1929,1.5077,1.6882,0.01139,0.06739,0.87,0.1515,1.2783
2017-11-20,0.966,1.2894,0.1928,1.503,1.6939,0.01138,0.0673,0.8718,0.151,1.2793
2017-11-21,0.9685,1.2884,0.1927,1.4996,1.6918,0.01137,0.06785,0.8729,0.1513,1.2778
2017-11-22,0.9664,1.2935,0.1925,1.5008,1.6914,0.01141,0.068,0.8729,0.152,1.2729
2017-11-23,0.9695,1.2953,0.1932,1.5066,1.6919,0.01143,0.06825,0.8759,0.1532,1.2715
2017-11-24,0.9681,1.2972,0.1925,1.515,1.6947,0.0114,0.06848,0.8746,0.1534,1.2708
2017-11-25,0.9681,1.2972,0.1925,1.515,1.6947,0.0114,0.06848,0.8746,0.1534,1.2708
2017-11-26,0.9681,1.2972,0.1925,1.515,1.6947,0.0114,0.06848,0.8746,0.1534,1.2708
2017-11-27,0.9696,1.2983,0.193,1.5179,1.6989,0.01147,0.06872,0.8801,0.1535,1.2735
2017-11-28,0.9741,1.3023,0.1939,1.5202,1.7028,0.01151,0.06894,0.8869,0.1536,1.2807
2017-11-29,0.9729,1.3051,0.1945,1.5231,1.7245,0.01149,0.06933,0.8857,0.1537,1.2853
2017-11-30,0.9757,1.3094,0.1949,1.533,1.7404,0.01147,0.06924,0.8822,0.1542,1.2888
2017-12-01,0.968,1.2992,0.1924,1.5134,1.7166,0.01134,0.06824,0.8756,0.1522,1.2729
2017-12-02,0.968,1.2992,0.1924,1.5134,1.7166,0.01134,0.06824,0.8756,0.1522,1.2729
2017-12-03,0.968,1.2992,0.1924,1.5134,1.7166,0.01134,0.06824,0.8756,0.1522,1.2729
2017-12-04,0.9645,1.2885,0.1918,1.5042,1.7115,0.01126,0.06814,0.8695,0.1507,1.2695
2017-12-05,0.9652,1.2844,0.1916,1.4991,1.7039,0.01125,0.06775,0.8724,0.1509,1.268
2017-12-06,0.9657,1.2888,0.1929,1.5049,1.7068,0.01137,0.06761,0.8779,0.1514,1.2757
2017-12-07,0.9657,1.2938,0.194,1.5141,1.7245,0.01139,0.06781,0.8784,0.1516,1.2843
2017-12-08,0.9658,1.2941,0.1942,1.5123,1.7229,0.01133,0.06791,0.8806,0.1519,1.286
2017-12-09,0.9658,1.2941,0.1942,1.5123,1.7229,0.01133,0.06791,0.8806,0.1519,1.286
2017-12-10,0.9658,1.2941,0.1942,1.5123,1.7229,0.01133,0.06791,0.8806,0.1519,1.286
2017-12-11,0.9682,1.2973,0.1942,1.5157,1.7165,0.01133,0.06767,0.889,0.1513,1.2854
2017-12-12,0.9727,1.2971,0.1944,1.5106,1.7151,0.01133,0.06715,0.8925,0.1524,1.2871
2017-12-13,0.978,1.3,0.1942,1.5128,1.7181,0.01137,0.06719,0.899,0.1524,1.2852
2017-12-14,0.9817,1.2954,0.1937,1.5104,1.7193,0.01138,0.06707,0.8952,0.1519,1.2805
2017-12-15,0.9823,1.2953,0.1942,1.5108,1.7102,0.0114,0.06711,0.899,0.1512,1.2834
2017-12-16,0.9823,1.2953,0.1942,1.5108,1.7102,0.0114,0.06711,0.899,0.1512,1.2834
2017-12-17,0.9823,1.2953,0.1942,1.5108,1.7102,0.0114,0.06711,0.899,0.1512,1.2834
2017-12-18,0.9866,1.3045,0.1944,1.5177,1.7231,0.01144,0.06752,0.9012,0.1527,1.2865
2017-12-19,0.987,1.3069,0.1951,1.5242,1.7222,0.01141,0.06717,0.9007,0.1531,1.2886
2017-12-20,0.9849,1.3022,0.1952,1.5246,1.7211,0.01133,0.06677,0.8962,0.1532,1.2842
2017-12-21,0.9801,1.2875,0.1934,1.5111,1.7021,0.01123,0.06559,0.893,0.1516,1.2734
2017-12-22,0.9845,1.2884,0.194,1.5113,1.7067,0.01125,0.06527,0.8946,0.1525,1.2759
2017-12-23,0.9845,1.2884,0.194,1.5113,1.7067,0.01125,0.06527,0.8946,0.1525,1.2759
2017-12-24,0.9845,1.2884,0.194,1.5113,1.7067,0.01125,0.06527,0.8946,0.1525,1.2759
2017-12-25,0.9845,1.2884,0.194,1.5113,1.7067,0.01125,0.06527,0.8946,0.1525,1.2759
2017-12-26,0.9845,1.2884,0.194,1.5113,1.7067,0.01125,0.06527,0.8946,0.1525,1.2759
2017-12-27,0.9825,1.2801,0.1928,1.5042,1.6946,0.01116,0.06398,0.8934,0.1527,1.2641
2017-12-28,0.9808,1.2862,0.1927,1.5041,1.6925,0.01115,0.06384,0.8919,0.1527,1.2588
2017-12-29,0.9801,1.2855,0.1928,1.5052,1.6961,0.01114,0.0638,0.8922,0.153,1.2545
2017-12-30,0.9801,1.2855,0.1928,1.5052,1.6961,0.01114,0.0638,0.8922,0.153,1.2545
2017-12-31,0.9801,1.2855,0.1928,1.5052,1.6961,0.01114,0.0638,0.8922,0.153,1.2545
2018-01-01,0.9801,1.2855,0.1928,1.5052,1.6961,0.01114,0.0638,0.8922,0.153,1.2545
2018-01-02,0.9796,1.2876,0.1928,1.5082,1.6995,0.01115,0.06423,0.8896,0.1532,1.2517
2018-01-03,0.9823,1.2828,0.1927,1.5067,1.6951,0.01115,0.06468,0.8898,0.1533,1.2533
2018-01-04,0.9827,1.2838,0.1927,1.5106,1.6952,0.0111,0.0649,0.8939,0.1538,1.2515
2018-01-05,0.9748,1.271,0.1911,1.4936,1.6822,0.01096,0.0644,0.8894,0.1523,1.2403
2018-01-06,0.9748,1.271,0.1911,1.4936,1.6822,0.01096,0.0644,0.8894,0.1523,1.2403
2018-01-07,0.9748,1.271,0.1911,1.4936,1.6822,0.01096,0.0644,0.8894,0.1523,1.2403
2018-01-08,0.9736,1.2712,0.1911,1.4868,1.6843,0.01099,0.06458,0.8916,0.1514,1.2422
2018-01-09,0.974,1.2667,0.1908,1.4853,1.6843,0.01106,0.06458,0.8934,0.1512,1.2454
2018-01-10,0.9799,1.278,0.192,1.496,1.6893,0.01121,0.06486,0.899,0.1527,1.2496
2018-01-11,0.988,1.2851,0.1929,1.5088,1.6963,0.01126,0.06482,0.9077,0.154,1.2535
2018-01-12,0.9865,1.2882,0.1935,1.519,1.712,0.01124,0.06561,0.9059,0.1546,1.2504
2018-01-13,0.9865,1.2882,0.1935,1.519,1.712,0.01124,0.06561,0.9059,0.1546,1.2504
2018-01-14,0.9865,1.2882,0.1935,1.519,1.712,0.01124,0.06561,0.9059,0.1546,1.2504
2018-01-15,0.9896,1.2909,0.193,1.5242,1.7141,0.01124,0.06598,0.9072,0.155,1.2422
2018-01-16,0.988,1.2903,0.1927,1.5201,1.7108,0.01122,0.06602,0.9034,0.1544,1.2419
2018-01-17,0.9928,1.2924,0.1931,1.5203,1.7199,0.01121,0.06658,0.9062,0.1547,1.2425
2018-01-18,0.995,1.2975,0.1938,1.5234,1.7277,0.01121,0.06676,0.9097,0.1551,1.2446
2018-01-19,0.997,1.2961,0.1946,1.5246,1.7274,0.01126,0.06701,0.9075,0.1551,1.2459
2018-01-20,0.997,1.2961,0.1946,1.5246,1.7274,0.01126,0.06701,0.9075,0.1551,1.2459
2018-01-21,0.997,1.2961,0.1946,1.5246,1.7274,0.01126,0.06701,0.9075,0.1551,1.2459
2018-01-22,0.998,1.2949,0.1945,1.5258,1.7377,0.01123,0.06665,0.9111,0.1551,1.2458
2018-01-23,0.9946,1.2984,0.1944,1.5293,1.7414,0.01128,0.06627,0.9149,0.1552,1.2454
2018-01-24,0.996,1.3043,0.1937,1.5291,1.7531,0.0113,0.06665,0.9154,0.1555,1.2341
2018-01-25,0.995,1.3152,0.1949,1.5363,1.7558,0.01132,0.06669,0.9072,0.1565,1.2323
2018-01-26,0.9984,1.3176,0.195,1.5314,1.7482,0.01133,0.06656,0.9055,0.1565,1.2321
2018-01-27,0.9984,1.3176,0.195,1.5314,1.7482,0.01133,0.06656,0.9055,0.1565,1.2321
2018-01-28,0.9984,1.3176,0.195,1.5314,1.7482,0.01133,0.06656,0.9055,0.1565,1.2321
2018-01-29,0.9982,1.3171,0.1947,1.5257,1.7352,0.01132,0.06627,0.9029,0.1562,1.2335
2018-01-30,0.9969,1.3199,0.195,1.53,1.7427,0.01134,0.06596,0.9044,0.1564,1.2328
2018-01-31,0.9929,1.319,0.1955,1.5286,1.7433,0.01126,0.06601,0.9077,0.1563,1.2293
2018-02-01,0.9858,1.3228,0.1951,1.5331,1.7497,0.01123,0.06668,0.9071,0.1563,1.2288
2018-02-02,0.9834,1.3294,0.1965,1.542,1.7511,0.01123,0.06684,0.9056,0.1568,1.238
2018-02-03,0.9834,1.3294,0.1965,1.542,1.7511,0.01123,0.06684,0.9056,0.1568,1.238
2018-02-04,0.9834,1.3294,0.1965,1.542,1.7511,0.01123,0.06684,0.9056,0.1568,1.238
2018-02-05,0.989,1.3341,0.1985,1.55,1.7495,0.01136,0.06703,0.9101,0.1574,1.2483
2018-02-06,0.9868,1.3368,0.1994,1.5495,1.7447,0.01146,0.06699,0.9146,0.1573,1.253
2018-02-07,0.984,1.3308,0.2001,1.5423,1.7424,0.01147,0.06715,0.9126,0.1562,1.2546
2018-02-08,0.9817,1.3408,0.1989,1.5429,1.7573,0.01153,0.06678,0.9087,0.1554,1.2585
2018-02-09,0.9837,1.343,0.2002,1.5431,1.7408,0.01161,0.06701,0.9133,0.1555,1.2609
2018-02-10,0.9837,1.343,0.2002,1.5431,1.7408,0.01161,0.06701,0.9133,0.1555,1.2609
2018-02-11,0.9837,1.343,0.2002,1.5431,1.7408,0.01161,0.06701,0.9133,0.1555,1.2609
2018-02-12,0.9879,1.3426,0.1992,1.5465,1.742,0.0116,0.06762,0.9128,0.1559,1.2603
2018-02-13,0.9895,1.3489,0.1987,1.5566,1.7492,0.0117,0.06762,0.9173,0.1568,1.26
2018-02-14,0.9891,1.3479,0.1979,1.5566,1.7511,0.01173,0.06749,0.921,0.1569,1.2562
2018-02-15,0.9906,1.3535,0.197,1.5617,1.7599,0.01175,0.06756,0.9239,0.1573,1.2507
2018-02-16,0.9929,1.3542,0.1975,1.5595,1.7598,0.01181,0.0678,0.9269,0.1576,1.254
2018-02-17,0.9929,1.3542,0.1975,1.5595,1.7598,0.01181,0.0678,0.9269,0.1576,1.254
2018-02-18,0.9929,1.3542,0.1975,1.5595,1.7598,0.01181,0.0678,0.9269,0.1576,1.254
2018-02-19,0.9929,1.3542,0.1975,1.5595,1.7598,0.01181,0.0678,0.9269,0.1576,1.254
2018-02-20,0.9962,1.3494,0.1988,1.5579,1.7666,0.01177,0.0676,0.9279,0.156,1.2622
2018-02-21,0.9933,1.3518,0.1996,1.5608,1.7676,0.01177,0.0678,0.9304,0.1565,1.2671
2018-02-22,0.9971,1.3604,0.2001,1.5664,1.7722,0.0119,0.06809,0.9335,0.1565,1.2709
2018-02-23,0.9913,1.3536,0.1999,1.558,1.7706,0.01187,0.06826,0.9237,0.1551,1.2668
2018-02-24,0.9913,1.3536,0.1999,1.558,1.7706,0.01187,0.06826,0.9237,0.1551,1.2668
2018-02-25,0.9913,1.3536,0.1999,1.558,1.7706,0.01187,0.06826,0.9237,0.1551,1.2668
2018-02-26,0.9952,1.3528,0.2009,1.5612,1.7719,0.01186,0.06799,0.9273,0.1555,1.2686
2018-02-27,0.9954,1.3566,0.2017,1.5613,1.7724,0.01187,0.06787,0.9238,0.1551,1.274
2018-02-28,0.9983,1.3573,0.2024,1.5638,1.7667,0.01199,0.06807,0.9248,0.1548,1.2809
2018-03-01,0.995,1.3584,0.2022,1.5683,1.7666,0.01204,0.06808,0.9298,0.1552,1.2851
2018-03-02,0.9992,1.3759,0.2032,1.5878,1.7761,0.01222,0.06826,0.9325,0.1561,1.2891
2018-03-03,0.9992,1.3759,0.2032,1.5878,1.7761,0.01222,0.06826,0.9325,0.1561,1.2891
2018-03-04,0.9992,1.3759,0.2032,1.5878,1.7761,0.01222,0.06826,0.9325,0.1561,1.2891
2018-03-05,1.006,1.3814,0.2045,1.5993,1.7953,0.01225,0.06872,0.9378,0.1571,1.2977
2018-03-06,1.0086,1.3737,0.2042,1.5998,1.7919,0.01215,0.0689,0.9412,0.157,1.2898
2018-03-07,1.0112,1.3736,0.2047,1.6062,1.798,0.01222,0.06894,0.9424,0.1571,1.2947
2018-03-08,1.0069,1.3623,0.2039,1.595,1.7884,0.01218,0.06912,0.9384,0.1565,1.2927
2018-03-09,1.0062,1.351,0.2027,1.5809,1.7788,0.01202,0.06907,0.9355,0.1558,1.284
2018-03-10,1.0062,1.351,0.2027,1.5809,1.7788,0.01202,0.06907,0.9355,0.1558,1.284
2018-03-11,1.0062,1.351,0.2027,1.5809,1.7788,0.01202,0.06907,0.9355,0.1558,1.284
2018-03-12,1.0096,1.3528,0.2027,1.5805,1.7827,0.01205,0.06887,0.9359,0.1556,1.283
2018-03-13,1.0171,1.3669,0.2042,1.5988,1.8031,0.01209,0.06955,0.9474,0.1573,1.2912
2018-03-14,1.0207,1.3686,0.2049,1.601,1.8074,0.01217,0.06966,0.9489,0.1582,1.2944
2018-03-15,1.0188,1.3731,0.2061,1.6063,1.818,0.01228,0.06966,0.9493,0.1594,1.3032
2018-03-16,1.012,1.3742,0.2067,1.6083,1.8237,0.01234,0.0699,0.9449,0.1597,1.3088
2018-03-17,1.012,1.3742,0.2067,1.6083,1.8237,0.01234,0.0699,0.9449,0.1597,1.3088
2018-03-18,1.012,1.3742,0.2067,1.6083,1.8237,0.01234,0.0699,0.9449,0.1597,1.3088
2018-03-19,1.0079,1.3753,0.2065,1.6124,1.8371,0.01234,0.06974,0.9458,0.16,1.3079
2018-03-20,1.006,1.3695,0.2065,1.6043,1.8312,0.01229,0.06969,0.9409,0.1594,1.3077
2018-03-21,0.9994,1.3601,0.2049,1.5921,1.8244,0.01219,0.06984,0.9309,0.1577,1.2958
2018-03-22,0.9953,1.3598,0.2038,1.589,1.8217,0.01223,0.06971,0.9327,0.1567,1.2908
2018-03-23,0.9933,1.357,0.2035,1.5882,1.8188,0.01224,0.06934,0.9331,0.1559,1.2856
2018-03-24,0.9933,1.357,0.2035,1.5882,1.8188,0.01224,0.06934,0.9331,0.1559,1.2856
2018-03-25,0.9933,1.357,0.2035,1.5882,1.8188,0.01224,0.06934,0.9331,0.1559,1.2856
2018-03-26,0.9961,1.364,0.2053,1.6029,1.8327,0.01225,0.07023,0.9397,0.1573,1.2886
2018-03-27,0.9912,1.3575,0.2048,1.5957,1.8203,0.01218,0.07007,0.936,0.1564,1.2869
2018-03-28,0.9896,1.3513,0.2049,1.5924,1.8196,0.01212,0.07048,0.9329,0.155,1.2902
2018-03-29,0.9902,1.3482,0.205,1.5867,1.8106,0.01212,0.07074,0.9305,0.1543,1.2894
2018-03-30,0.9902,1.3482,0.205,1.5867,1.8106,0.01212,0.07074,0.9305,0.1543,1.2894
2018-03-31,0.9902,1.3482,0.205,1.5867,1.8106,0.01212,0.07074,0.9305,0.1543,1.2894
2018-04-01,0.9902,1.3482,0.205,1.5867,1.8106,0.01212,0.07074,0.9305,0.1543,1.2894
2018-04-02,0.9891,1.3522,0.2055,1.589,1.8132,0.01217,0.07058,0.9322,0.1541,1.2908
2018-04-03,0.9844,1.3364,0.2037,1.5721,1.8008,0.01203,0.0704,0.9302,0.1527,1.2812
2018-04-04,0.9861,1.3349,0.2032,1.5743,1.8026,0.01203,0.07028,0.9349,0.1525,1.2809
2018-04-05,0.9817,1.3266,0.2026,1.5637,1.7891,0.0119,0.07044,0.9297,0.1517,1.2776
2018-04-06,0.9805,1.329,0.2024,1.5662,1.7967,0.01192,0.06978,0.9275,0.1521,1.2764
2018-04-07,0.9805,1.329,0.2024,1.5662,1.7967,0.01192,0.06978,0.9275,0.1521,1.2764
2018-04-08,0.9805,1.329,0.2024,1.5662,1.7967,0.01192,0.06978,0.9275,0.1521,1.2764
2018-04-09,0.9792,1.3299,0.2018,1.5678,1.7993,0.0119,0.06959,0.9305,0.1523,1.2729
2018-04-10,0.9786,1.3198,0.2008,1.5586,1.788,0.01177,0.06902,0.9291,0.1518,1.2618
2018-04-11,0.9762,1.3138,0.2006,1.5573,1.7855,0.01178,0.06903,0.9267,0.1512,1.2584
2018-04-12,0.9768,1.3083,0.2002,1.552,1.7911,0.01174,0.06939,0.9291,0.1496,1.2596
2018-04-13,0.9793,1.3088,0.2007,1.553,1.7953,0.01172,0.06965,0.9266,0.1492,1.2597
2018-04-14,0.9793,1.3088,0.2007,1.553,1.7953,0.01172,0.06965,0.9266,0.1492,1.2597
2018-04-15,0.9793,1.3088,0.2007,1.553,1.7953,0.01172,0.06965,0.9266,0.1492,1.2597
2018-04-16,0.9781,1.311,0.2004,1.5569,1.8018,0.01173,0.06978,0.9257,0.1495,1.2579
2018-04-17,0.9752,1.2998,0.1998,1.5509,1.7954,0.01172,0.0698,0.9209,0.1492,1.2552
2018-04-18,0.9815,1.3042,0.201,1.562,1.7936,0.01176,0.06997,0.9242,0.1503,1.2614
2018-04-19,0.9794,1.3025,0.2012,1.5611,1.7908,0.01177,0.069,0.92,0.1504,1.2633
2018-04-20,0.9765,1.3063,0.2022,1.5636,1.7857,0.01183,0.06851,0.9176,0.1507,1.2728
2018-04-21,0.9765,1.3063,0.2022,1.5636,1.7857,0.01183,0.06851,0.9176,0.1507,1.2728
2018-04-22,0.9765,1.3063,0.2022,1.5636,1.7857,0.01183,0.06851,0.9176,0.1507,1.2728
2018-04-23,0.9776,1.313,0.2032,1.5681,1.7899,0.01183,0.06812,0.9187,0.151,1.2833
2018-04-24,0.9754,1.3103,0.2034,1.5685,1.7922,0.01178,0.06809,0.9133,0.1508,1.2828
2018-04-25,0.9732,1.309,0.2034,1.5674,1.7938,0.01178,0.06775,0.9094,0.1504,1.2869
2018-04-26,0.9727,1.303,0.2031,1.5601,1.7931,0.01177,0.06824,0.9095,0.149,1.2862
2018-04-27,0.9728,1.3001,0.2029,1.5558,1.7717,0.01178,0.0688,0.9088,0.148,1.2857
2018-04-28,0.9728,1.3001,0.2029,1.5558,1.7717,0.01178,0.0688,0.9088,0.148,1.2857
2018-04-29,0.9728,1.3001,0.2029,1.5558,1.7717,0.01178,0.0688,0.9088,0.148,1.2857
2018-04-30,0.9678,1.2957,0.2027,1.5509,1.7656,0.01174,0.06847,0.904,0.1469,1.2836
2018-05-01,0.9641,1.2927,0.2032,1.5448,1.7532,0.01173,0.06827,0.9014,0.1454,1.2867
2018-05-02,0.9641,1.2884,0.202,1.5393,1.7493,0.0117,0.06748,0.9005,0.1445,1.2851
2018-05-03,0.9676,1.2887,0.2025,1.5409,1.7461,0.01178,0.0674,0.9049,0.1456,1.2862
2018-05-04,0.9682,1.2854,0.2021,1.5368,1.7408,0.01179,0.06702,0.9022,0.1459,1.2861
2018-05-05,0.9682,1.2854,0.2021,1.5368,1.7408,0.01179,0.06702,0.9022,0.1459,1.2861
2018-05-06,0.9682,1.2854,0.2021,1.5368,1.7408,0.01179,0.06702,0.9022,0.1459,1.2861
2018-05-07,0.9667,1.2823,0.202,1.5335,1.7439,0.01178,0.06626,0.9028,0.1457,1.2864
2018-05-08,0.9657,1.2935,0.2035,1.538,1.7531,0.01188,0.06624,0.9033,0.147,1.2963
2018-05-09,0.9591,1.2809,0.202,1.5254,1.7445,0.01172,0.06574,0.8983,0.1478,1.2856
2018-05-10,0.961,1.2744,0.2012,1.5217,1.7257,0.01167,0.0662,0.8886,0.1477,1.2775
